tweet_id_new,text
1647,"    , any help"
1648,"       Dell Delivering defected products &amp; regrettable services. following fell team for last ten days, case Id-155929190 still unresolved. Hope this message will awake deaf &amp; dumb officials of Dell."
1649,"🤒 Has a virus or other malware corrupted your PC?

Tap for help: ➡️ https://t.co/w0fE4QQAQf 👈 via 
#DellTips #Malware #TechTips"
1651,  You won’t believe me but I use a Mac now 😂🍏🖥
1652,   really disappointed with #inspiron15 . Especially Display and mousepad. I replaced the display once and after 10 months green line again in #display. #notrecommended
1653," I shared all my details with you such as bill, mobile number, name and all other details ordered by you, but i requested several times for the contact details of your staff who is handling my case but you denied for the same. I never requested your  personal contact details."
1654,"  
purchased brand new xps 13 laptop in Sept 2022. On 29/11, less than 3 mnths, it died, while I'm in KL. Faulty laptop sold by . I have lost days of use. Tech guy trying to fix. still issues. I need this laptop restored to brand new."
1655," Dell definitely doesn’t care! Got an Alienware laptop, which had a blue screen error. In the middle of my final submission’s I’m running pillar to post to get them to help but to no avail! THANKS DELL I have no laptop to complete my submissions and am loosing my degree"
1656," I'm having a real problem purchasing an extended warranty for my 11 month old XPS8950, the warranty purchase page states 2 yrs £165.60 (inc VAT) but will not add to basket, I get a page requesting my service tag, contacted support but no help and charging me £81 more."
1657, No body supports from dell when contacted after one year of warranty. Local cheap laptop are better
1658,"#boycottdell

     everyone don't buy laptops from Dell they are making fools of customers they are providing used and old parts in the service when we are facing any issue."
1659,"RT :    #DellTech 

I am not sure how long you guys need to just replace the keyboard and mouse.

Tried…"
1660," The main problem is lack of sturdiness in the base, it is just is too delicate and not sturdy and stable enough to live long enough without causing any issue wrt the parts connected to it."
1661,"So, Basically he's saying that if i get the laptop and bag as combo then only the warrant apply's for the bag and if i bag and laptop as  two different orders bag isn't covered under warranty? And your still don't know if it's covered under warranty?   #Dell https://t.co/DsNFc1Sm8T"
1662,"RT : Bought a Dell Inspiron Laptop on 15/08/22
Raised a complaint on 05/11/22 regarding charger issue nd replacement of the same…"
1663," ,  ,   ... pointed out by Service Centre at time of accepting. However phone call received on 16-12-22 morning from mobile no. 7798884712 that we had deliberately spilled water. Said parts were damaged and it would be paid service contd."
1665,"   I brought a Dell monitor in Amazon. There is some manufacturing defect. Customer care is rude, not helping me. Case No.156763024. They told they are going to replace with refurbished one. But they are not responding now."
1667, Your warranty information is WRONG on one of my client's servers.  Have been on hold for well over 1 hour just to be disconnected.  HELP!!
1668,           PLS. ARRANGE TO EITHER REPLACE/ EXCHANGE OR RECYCLE OLD HARDWARE MACHINES (DESKTOP/ LAPTOPS/ ROUTERS/ MODEMS ETC.) AT THE EARLIEST.THE MATTER IS URGENT.
1669,"Payment returned after 38 days. 
Thanks to Susanna  Twitter Team and Ajey from Finance Team."
1671,"   I have 4 year warranty for Dell laptop, after 2 months , my laptop still unrepaired...Please help... What is the channel or any Grievance Redressal Mechanism in Dell India...."
1672, hi there just received my 32 inch curved monitor and upon installation I was able to get signal momentarily through DP but screen all of sudden went white and is no longer working at all. Switched back to old monitor everything was fine. What can I do please?
1674,"  do you have a chatbot or these are really people who don't seem to comprehend or understand what I am saying ? 
Can someone call me and own up this issue and fix it ? https://t.co/3qyPLSNfwv"
1676,  how many ssd slot g15 laptop has? #G15 #Dell
1678,"   DellCares NOT lip service.
https://t.co/7GLByajo2W"
1679," Thanks, I was able to figure it out. My suggestion would be lnclude some basic  instructions in the box or an icon on the screen titled ""get your software"" with instructions or similar. It would save time for your customers. In my case about an hour and a half."
1680,"#DELL I have escalted issure over the Dell Support chat service option regarding the faulty product however since last 6 hr i got auto answered robotic apologies mesages. Also sent help request to  no respnse yet. unable to send help request message  .
pls advise"
1681, How to send directly message to you guys you have my case no check and resolve it
1682,"I have dell products worth 2.5-3 lakhs above and this is how I'm being treated around.When it comes to their computers they have the best service and I 100% recommend dell,but this is the first time I had such a bad experience,hope dell looks into this matter. "
1683, I’ve only shared case numbers nothing else
1684," Registered order name is:. AMIT SONI 
Order number: 852787831"
1685," Hey Dell, I spent 6 hours chatting with support yesterday and when they couldn't help I posted here and am now in the same situation. How does one get support?"
1687,    It looks like the name  no longer guarantees quality. HP seems not bothered about customer service. After my tweet  sent me a message. Not a word from HP.  I suggest you go for a 2nd hand laptop or ask a friend abroad to bring one for you.
1688,"   Bought a laptop, it was faulty. Went through a repair. Still faulty. Went for a service, came back dented, went through a repair now I have a broken laptop, doesn't work. Support is horrendous, laptop is unusable. What do you have to say?"
1689," Yeah, that doesn't really work. I am not going to call internationally..."
1691,"Very Disappinted Behavior By Dell Services . 2 Month has been over No services has been provided to me . No update nothing . They are just making fool of their valuable customers . Shame on Dell and their Services. 

 ,  ,  ,  "
1692,"RT : Hey everyone, I just wanted to follow up on how my support with  and  went. I've been informed  there's a part…"
1693,RT :  I hope you do . Day 11 and i am still looking at either receiving a dead laptop or paying have bi…
1694," I use a Dell inspiron 15 7548.
The issue is that it doesnt boot immediately.
I'll hav to keep pressing the power button over &amp; over again until it finally boots. 
Sometimes I'll have to go over this process for more than 30mins.
The power button lits up but wont boot"
1695,"After chatting with them &amp; having them want me to get in front of the computer so I can send them screenshots of what is happening even when I described the issue, they say they can't help me bc my warranty is basic. 👎🏽👎🏽 Could have told me this yesterday   https://t.co/kQtLWXGH4W"
1696, you customer support took 8 hrs to check and understand my issue .. this is how DELL supporting the service to customer after sales
1697," Amish Contect no
 9833426158 both repair invoice  given not understanding both say laptop working but still laptop not working The laptop is been used for studying purpose, and now studies is being hampered. This kind of service is not expected https://t.co/TQkpomhp4r"
1698," Several times, I informed your team members regarding the problem that faced me in this laptop, but the same question again and again asked by our team members and no one resolved my problem. You harassed me mentally."
1699,    .  sold defective products to indian customers. #Dellcheated. My worse  experience with  https://t.co/g0ethgf7aJ
1700, We received the laptop yesterday at 5PM. Thanks for the support.
1701,: what's a normal amount of time to wait for someone on the Facebook live chat in ANZ? Been almost two hours now: https://t.co/QLmsfSM3ZM
1702, Why do everytime I need a reply I have to come here? Yes my warranty expired but I still paid $70+ taxes to ship my laptop to you and I was willing to pay out of my pocket for the repair before your technicians tried scamming me by basically destroying my laptop and quote me $597
1703," please check your direct message inbox, im concerned obout my PC getting delivered to a different and wrong adress yesterday. Its somewhere in tennessee. Pls contact me!"
1704,  Support Assist (Ave it’s MANY services) cause over 50 critical error logs on my windows 11 XPS 8959 month old desktop.  Along with TPM service errors and hardware events.  Most in LiveKernel.  Please please hire software engineers that:…. see post 2…
1705,"I wonder when is 17th November, 2022   
I believe my entry isn't even seen yet. https://t.co/HiwBZUDw2R"
1706,      .  sold defective products to indian customers. #Dellcheated. My worse  experience with .  is a fraud company. https://t.co/g0ethgf7aJ https://t.co/cCrYJ1A5hd
1707, hey hey. I need to give feed back about on if your call centre people
1708, I have only shared vedio(not containing any sensitive information) and service request number of my complaint provided by dell. Only
1709,  Dell you are not giving good service and you are not giving good service. Please improve your service and ask customer care to talk properly. and give me replacement laptop. #DellIndia #DellTech
1710,"RT : 🧑🏾‍💻 How do you know if there is a problem with your hard drive?

Here are the most common symptoms of issues with a storage…"
1711,"   Thats not good, should be able to tell where it is."
1712,"Dell Technical Support, both via customer care and Dell authorised service center, failed to solve an annoying problem (distortion in sound while playing music) that plagued my new G3 3579 laptop from the very first day.     #boycottdell"
1713, and  they really don’t care #neverDELLagain
1714," Only case numbers are posted, plus since the machines don't work - I'm no worried LOL - Plus - my attorney is aware of my posts."
1715,RT : How would you justify the build quality of your premium laptop when the hinge comes out within 7-8 months of usage aga…
1716,"      
sir help me 
 I have a problem with a Dell laptop since April, I contacted support, and the problem was not resolved. I went to three service centers and it didn't solve the problem. And now I ask to replace the laptop."
1717, Plz check this service Tag kya ham is me Headphone use kar sakte hai https://t.co/MXOUHQKJnI
1718,RT :            PLS. ARRANGE TO EITHER REP…
1719,RT :   I have purchased a dell G15 5515 Ryzen 5 on November since then I have been facing an issue of battery not…
1720," Shut your ugly ass up  . I just need a new PC, because all i see are weird ass diagonal dashed lines when I boot into windows 10. Fuck your goofy ass company bro. you be done fucked up my gaming laptop."
1722," . The rubber strips came off my Dell XPS 17 9710, still under warranty. Can you replace them?"
1723, I HAVE BEEN WAITING FOR YOU LOWLIFE SCAMMER TO SEND ME BACK MY LAPTOP. YOU REFUSED TO DO SO. I MESSAGED 4 DAYS AGO. NO REPLY. WHAT THE FUCK DO I HAVE TO DO FOR YOU TO SEND ME BACK MY LAPTOP. I REFUSED THE QUOTE SO STOP THE NONSENSE.
1724," I should share the DellCares private thread, it's kind of funny...but nothing will likely come of it. In short 2.5 year old laptop extended under warranty, doesn't include the battery unless you pay for battery protection.... https://t.co/Y2GPP9ywjq"
1725," ,  ,   Dell Inspiron 5420 laptop with Service Tag CMJ6LQ3 within 4 months of purchase given to Koregaon Park Pune service centre on 15-12-2022. Error code 20000155 Hard drive not installed. No physical damage pointed out contd."
1726," Hi, can I get support on my Dell equipment? I need to solve an issue"
1727, Hello I am looking for Dell g3223d gaming monitor in the Dell Australia website but it's not available just the 4k model available how can I get it from the Dell Australia website?!! Thanks
1728, Do you have sponsor/gift card/voucher/partner brand cash grant app/company brand credit/debit card app info? 
1729,"    why private message, if your customer need to suffer 30-40 after making lac ruppes expense on your worst &amp; faulty products then it's should be public so that other people who suppuse to buy dell rethink once again"
1730, I did
1731,"   
Anybody able to assist? https://t.co/T5ZgTRXJTu"
1732, I appreciate your response but I've called and talked to people multiple times. It does no good.
1734, please why do your computer 💻 take too long to booth? Please it's annoying.
1735,"   what are you saying I don’t satisfied from your response, my laptop service is delayed a month now and you are saying that estimated service time is not changed. I don’t understand this. Service was scheduled for 18 Nov just let me know when this will be done? https://t.co/k4o3df3BI7"
1736," I don't have to complain many times, We have a lot of work here, Kindly do some thing. 
Firstly it has pointer issue, now the laptop turn off every hour, what should I do ??

 

 

 
"
1737,RT :            PLS. ARRANGE TO EITHER REP…
1738,       All the higher management please replay.
1739,"    I never recommend to anyone that go with Dell, because it's customer support is very poor."
1740," I have an order that has been delayed twice and I think it is going to be the third time (because it keeps saying it is In Production). 

Shall I tweet you (with details) in a private message or call to Dell Spain?"
1741, Thanks very much.
1742,   The same thing has happened to me. Just two months out of warranty and the hinge has gone. It's interesting they said it's a common fault. Because this means they are selling knowingly faulty goods which is illegal in the UK due to Trading Standards law. I'm taking it further.
1743, Unable to send you a private message....it shows sending only
1744, I'm facing issues with my HDMI jack of my laptop
1745,    .  sold defective products to indian customers. #Dellcheated. My worse  experience with  https://t.co/g0ethgf7aJ https://t.co/gtt95aF6bG
1746, Hello can make sure that the service completes today
1747, Listen dell cares I will post under every post that ur manufacturing bad products that after one year get broken and u figer out what the solutions u start u handle it
1748, The services and warranty of your products have deteriorated and you need to check how much hardship people face- S request 1114938844. I submitted my desktop under warranty to service centre on 18 Nov 2022..yesterday I got mail that parts received were found faulty and reordered
1749," Dear Dell,
pls wake up and hv a lk at what you sales and customer team are doing. Shame on you guys for holding my money for 50dys &amp; making fool o/of myself. this shows hw is ur cstmr service &amp; wt priority that you guys give to cstmr.
Rfnc Number:-158006885 #dellcustomercaresucks"
1750,  yet same problem again and again and laptops has 2 ssd slots but only one slot has its ssd lock other doesn’t has nor service Center has not dell customer support is helping they said they don’t have such part to be provided they also said buy it locally
1751," Does Dell Care though? Four units, all the same model, with the same hinge fault. All four failed within months of the 1-year warranty."
1752,#boycottdell      everyone don't buy laptops from Dell they are making fools of customers they are providing used and old parts in the service when we are facing any issue.
1753, I'll be back in the office on Monday. Thanks
1755,"   Wake up ! Getting a renewal of a service contract can be so cumbersome is unthinkable .
"
1756," Received a G16 7620 with non-working display! Tech support couldn’t help,gave replacement. Sales said it’ll ship today,status shows dec 22! Chat ended abruptly due to a system error,cannot reach support by phone.Disappointing product,service. Unsatisfied, might cancel."
1757," ,  ,   ... till opening of the laptop to prove your charge that there was water inside the laptop. This is without prejudice to our right to legal remedy for harassment and cheating"
1758, Follow done
1759, I placed the order in india
1760,    i register for dell offers in which there is headphones of ₹ 499 I paid respective amount but didn't get any confirmation and over their they send me payment link again. Without any confirmation
1761,RT : I'm going to go ahead and tag  as well because I am highly stressed that we have something so nice that we can't use…
1762," There is no tag in the bag i have the card and bill that's it, what should I do if you guys didn't place a tag in my bag."
1763,"        
sir help me 
 I have a problem with a Dell laptop since April, I contacted support, and the problem was not resolved. I went to three service centers and it didn't solve the problem. And now I ask to replace the laptop."
1764, Why do everytime I need a reply I have to come here? Yes my warranty expired but I still paid $70+ taxes to ship my laptop to you and I was willing to pay out of my pocket for the repair before your technicians tried scamming me by basically destroying my laptop and quote me $597
1765, . I'm still being lied to. I know for a fact customer service can work internally to have orders reprocessed.
1767,   check what other customers are facing in attachments and request you to stop selling this active pen # PN350M Also there is nothing as such called onsite 24 hour service. It's just to persuade customers to buy. Anyways   please refund and see other's reviews. https://t.co/rNPgZ7dJEK
1768,  I too have a G15 laptop that has faced many issues. Got replaced on 29/9/22 and since then facing issues from time to time.
1769,"   Mmm. They are going to derail until the return date expires, thats what they did with my laptop."
1770,Pathetic after sales service by     It's been almost a month I have been waiting for my laptop to be repaired that too only with in 4 months of purchase. Everytime cust care says they understand the frustration and then delay the no of days.
1771,"They asked me to get repaired on somewhere else but not responding properly, the components they have fixed in my laptop are all old one's. They even stole your original components.These, fraudulent people needs to be taught a lesson.    "
1772,RT : How would you justify the build quality of your premium laptop when the hinge comes out within 7-8 months of usage aga…
1773,Sorry state of service from  . I purchased a laptop battery from their Hetvi Infotech Rajkot and it was malfunctioning from 3rd day. I returned for checking and was informed it may take 2 weeks. It has been 2 moths and I haven't heard from them.
1774,   nahhh who the fuck uses alienware 💀💀even linus dunks on alienware
1775,    It is currently working.
1776,  Placed order for battery for Inspiron7391 on 12 Nov after confirmation of avblty. Specifically informed I require by 1st Dec. Since 17 Nov status of avblty getting shifted by 1 day every day. Total unprofessional callous approach. Even a startup manages better
1777,"   Dell says it was shipped *well before* the snowstorm (shipped Dec 16, a week before the snow on the East Coast) and now they can't even tell me where the shipment is between the US and Canada."
1778, Can I speak to a supervisor in America?  2-week old Dell Computer has hardware issues@!!!@@
1779," Lol. Sure. Can’t wait for them to tell me I have to speak to an expert, which they can schedule for $99, before I even explain my problem."
1780, I think I have been sold a counterfeit Dell battery as an Original with Dell warranty. May you please verify the status?
1781,           PLS. ARRANGE TO EITHER REPLACE/ EXCHANGE OR RECYCLE OLD HARDWARE MACHINES (DESKTOP/ LAPTOPS/ ROUTERS/ MODEMS ETC.) AT THE EARLIEST.THE MATTER IS URGENT.
1783,"RT :    I don't know, I haven't tried it.  I've always scripted the BIOS updates or used a TS and sto…"
1784,"RT : Hello   why is that my Dell laptop battery duration has suddenly dropped once the warranty is over?
I have b…"
1785," No, I don’t need technical assistance. I need y’all to run me my refund."
1786, Complain to board of directors dell https://t.co/8glp35IEu8
1787,"Dell computers are of what seems to be decent quality but they are not. Found defective in first boot, No solution in 4 years.
      #boycottdell #FraudAlert #BanDellInIndia #JagoGrahakJago #ConsumerRights #TimesOfIndia"
1788,"  hi dell, my totally repairable Dell G7 is now E-Waste, just because of the missing service tag both the service centre and customer care are not even taking my case, your repairable laptop and  eco friendly policies are just a lie.  "
1789,    Laptop service tag - 8LLZYP3. Buying from Dell is totally wastage of money. NEVER BUY DELL PRODUCTS go for another companies instead. It was a great obstruction in my career. Should have NEVER bought Dell products.
1790,  I responded the details that are requested through DM. Please make sure the order gets delivered as expected which is on Nov 16th.
1791," Please I have a problem with a Dell laptop since April, I contacted support, and the problem was not resolved. I went to three service centers and it didn't solve the problem. And now I ask to replace the laptop"
1792," I need to file a complaint with Dell technical support. They made me wait from April until now, and the problem was not resolved, the warranty expired, and they closed the problem without solving it. I advise everyone to do so. Do not buy a Dell laptop. I advise everyone to do so"
1794,"    
You guys haven't been able to solve my issue yet. 
Seems like a foul play was done with my purchase. 

"
1795, Didn't fix my issue
1796," You will have to have the order reprocessed on your end, you have all the relevant info. Once I receive the email that my order is being reprocessed then I will take it down. But I don't see my order being reprocessed. Why is Dell continually lying to me?"
1797,   Just wanted to know that i want to replace my Dell G3 3579 battery as it is dead but on Dell site it is not listed so where can I replace it even visiting service centre they say it is not in stock so where can I get Dell Original Battery in India.
1798,"👁 Who visits your profile? 👁
 --&gt; 🕛 7 min
 --&gt; 🕐 20 min
 --&gt; 🕥 35 min
 --&gt; 🕛 6h
 --&gt; 🕐 9h
 --&gt; 🕥 18h
🗨 Discover here 👇
https://t.co/QCENC7LE8h"
1799,"Recently got a new Dell laptop and got serious problem not even turning on. from past 3 days tried to contact-customer support and after regular calls,messages got an email saying that we will reach you by 4 days.   "
1800, Dell product is a trap poor service
1801," Called 5 times, spent 42 mins overall (minus diagonistic &amp; other nice things ) to get a quote on battery replacement. Still I have to wait for Sales email for the quotation. This is the age of impatience - you must look into your processes seriously"
1802, SO is That Higher Command forwarding request coming anytime soon??? I DM'ed you like you requested? https://t.co/X6FJqT46Cx
1803, Well thank you Dell cares. But I am all set. Just want to win some items from Alien Ware. But I'm glad your looking out for me
1804,"  negligence in service 158701345
For the above . request you allotted the schedule on 22 dec and suddenly I am getting a msg that it is postpone to 23 dec 22
Why are you postponing without my knowledge and as scheduled I need my laptop to be serviced pls"
1805,           PLS. ARRANGE TO EITHER REPLACE/ EXCHANGE OR RECYCLE OLD HARDWARE MACHINES (DESKTOP/ LAPTOPS/ ROUTERS/ MODEMS ETC.) AT THE EARLIEST.THE MATTER IS URGENT.
1806,"What is the latest firmware version for WB7022, ?"
1807," Hi, do you offer next-day onsite support services? Are there any exceptions to this SLA?"
1808, Can you reply back to my DM?
1809,"RT : 🏓 Does your display look #choppy when playing #games ?

⬇️ We can help you improve your gaming experience. 

Maximize your #…"
1810,  please check out the issue  have posted.
1811,     .  sold defective products to indian customers. #Dellcheated. My worse  experience with .  is a fraud company. https://t.co/g0ethgf7aJ https://t.co/jwMeqk124G
1813," Ok ill delete image, but what about support ?"
1814,"This is not a technical issue. Again, shows how incompetent  are https://t.co/LCQi86JCFj"
1815,Is dell laptop battery backup is only 1.5 hours after full charge.  
1816," Yesterday s.o. of ur Team, ANITA,contacted me and I gave her all the details, sich as IRNno. IT seems, that by whatever reason, Dell hast cancelled my order of extending my guarantee ( despite the fact, that I got first a confirmation!),but when am trying now to place a new order"
1817, Why do everytime I need a reply I have to come here? Yes my warranty expired but I still paid $70+ taxes to ship my laptop to you and I was willing to pay out of my pocket for the repair before your technicians tried scamming me by basically destroying my laptop and quote me $597
1818,RT :  I may not have taken a laptop to wait for your senior team.I have taken warranty because you will send engineer…
1819,"  I'm having the same problem, did you find a solution?"
1820,"  Package arrived today.  In the end, Dell did a great job following up on everything with me. Thank you  and .  I'm a satified customer again. Here's my new  34 QD-OLED monitor in its new home. I've been testing it all day and am blown away. https://t.co/BQA5rzMNIr"
1822," Sent in DM as well. If there is no other excuse, can you process this please now."
1823,"   Hi  , That is not what we would like to hear. Please contact us via DM for us to see what the problem could be and assist further."
1825,I am glad  is entering hardware as   is lost their quality and  after sales service which was their qsp. For me no more dell I am done with you guys. As you grow in numbers you deplete in service and then become next 
1826, disk is 100% and system has become very slow. Can you tell solution? https://t.co/2JsI7qSOzt
1827,"RT : I purchased a  Laptop about couple of weeks back,I am so dissatisfied by the performance of the laptop,that , nei…"
1828," 2 issues with my laptop:
Sometimes when I move my finger around the mouse pad the cursor won't move at all
And when watching videos shot in the dark the screen becomes very pixellated
It's an XPS15 9570"
1829,RT :            PLS. ARRANGE TO EITHER REP…
1830, Thankfully I ignored the advice of your tech peeps and managed to sort it out by removing last widows update - a little knowledge is very dangerous...
1832,"Dell Inspiron 14 5410 2-in-1 Palmrest Replacement Guide

https://t.co/9pvXJcqYcV

https://t.co/dnKBIxaW7e

   "
1833,"   
Can someone from the team review and let Dell take accountability of the screen issues with Dell XPS 13 9360 laptop?

In my research, I found many users reporting the same issues. I spent a fortune for the laptop
https://t.co/36fmbcHP9D"
1834, Awaiting for a response..
1835, lemme slide in the DM's real quick. Sales chat isn't staying connected
1836,   'its on the way!'
1837,"  ordered a laptop non the 7th, next day delivery, seems to be unable to leave Northampton. Want to return it, cannot return until it’s delivered. Now Dell will intercept and refund 10-15 biz days after they receive it. Bah humbug"
1838,I just DMed them with all the info   https://t.co/Sw4y1DvLfz
1840, Most useless customer service ever.
1841,      warranty is of no use bought new system G15 Gaming key producing sound seems broken from inside No Exchange policy ??
1842, I'm making a suggestion for your future laptop design.
1843," Dear Dell,
pls wake up and hv a lk at what you sales and customer team are doing. Shame on you guys for holding my money for 50dys &amp; making fool o/of myself. this shows hw is ur cstmr service &amp; wt priority that you guys give to cstmr.
Rfnc Number:-158006885 #dellcustomercaresucks"
1844," Why does Alienware17r5 read 64gb information in the BIOS but cannot enter the system?  A single root ddr4 32gb memory is feasible, but cannot use 2 root, I hope you can unlock the bios limit of the maximum memory as soon as possible"
1845," I have not give any confidential info on that tweet, Kindly look into the issue and provide solution"
1846,"   I purchased a Dell laptop in the month of March 2022, I am enclosing the purchase bill (Express Code:15005385507, Serial No. 6W5THK3). #Dellcheated indian customers and Dumping it's defective products in India   https://t.co/aMnG4AkYRL https://t.co/dmKPbW4yyY"
1847, Done
1848, October I notified  my delivery address was wrong. It’s still wrong and I’m still awaiting my replacement laptop for the one Dell couldn’t fix. I’d only had it 6 months and was still in original warranty. How can I resolve this since  have failed.
1849, Please check the DM.
1851,"🎨 Colors or video off on your screen?

🕵️ Use #SupportAssist to test your #video card.  #DellTips #GPU

Click to learn more... https://t.co/FCFoh0JWmt
#DellTips #TechTips
 via "
1852,"  After series of diagnostics test run to identify the root cause of a light leakage issue, your representatives are asking me to rest my system.
Seriously, does fixing a loose hinge requires a reset?? Issue is still not fixed after 3 weeks.
Highly annoying."
1853,"   I would advise all  members to avoid  as a small business owner the  or  is a very long way from reality.

Their exceptionally poor performance leaves me with an new employee who hasn't got a laptop"
1854, Case Number:155304082/Service Request: 1113826465 - DELL DOESNT CARE! 7 DAYS HAVE PASSED N YOU GUYS HAVE NO IDEA ABOUT WHEN YOU WILL ARRANGE THE SPARE PART AND KEEP GIVING ONE DATE AFTER THE OTHER! ARE U GOING TO COMPENSATE FOR LOSS OF WORK N TIME?
1856,"     
I can see how dell is providing too wrost service to their customers 👎👎"
1859, my lappy stuck on this please help me out . I tried everything pressing F12 several times please help me out . https://t.co/RmRNv4cq9I
1860, I want everyone to know how dell treats customers
1861," 
Issue: I’ve had this monitor for two months and now it’s making this insane clicking noise. Turn up your volume and listen…

Model: AW3423DW

I think I need a replacement. Can you help? https://t.co/8iVNcCSi8Y"
1862,    Will my DM below actually be dealt with or will the Dell bot just reply again saying something along the lines of I understand your concerns… #poorcustomerservice #dell https://t.co/wJnKkmY1IM
1863,"  hire engineers that care about customer experience , and 2:).  They know how to code"
1864,  .I am facing a problem with my laptop from last 4 months and not getting proper solution yet after calling so many times to Dell Customer Cares. Dell customer care deny to solve my query.
1865,"What the hell is this 
   . Is it your costumer support ? 
why are your social media guys spinning round and round. I need solution otherwise i will complain a file 
 against you. hope you will understand my point.
 https://t.co/GLkjcM4oWN"
1866,"  Did this get resolved?
I'm seeing the same issue!"
1868,RT : Before you buy an #AlienWare Wait until you see my story in a major online publication and blog. I finally had enough. Stay…
1869, Thanks for replying to my tweet.  I will follow your instructions and hopefully the problem will be fixed.
1870," Hi, My Birthday is January 6, 2023. Do you have daily, avent company birthday giveaway/assistance gifts to share leading up and also now?"
1871,"My dell pc broke.. So obviously I contacted tech support and they told me so send my pc off to them so like a typical student I am I just send it off with the best hopes.. only to find out the tech support is horrible, 25 days in and I still dont have a laptop  ""cares"""
1873,"     Who'll bell the Dell?

https://t.co/GeHeTA7JLd"
1874," Absolutely, as soon as it happens again."
1875,   I have called on customers care number 3 time today. When i asked them to connect with senior executives they disconnected my call. They didn’t call me back. This is mental harassment of customer
1876,  Give a permanent solution for this laptop cos I have also purchased 2 years premium warranty for the same yet on first year of the laptop itself is give me this kind of issues.
1877, I have already do it so many times sir....but issue could not be resolv yet.... https://t.co/Hf9ygUhBPx
1878,     Inspiron 7610 service tag -8LLZYP3. This model is full of defects containing most inferior parts. In 5 months we faced more than 10 issues. Our Apple products have no issue even after 5 years. It is blunder to go for Dell.
1879,"  Very frustrating that your promo gift card expires. I fall once for it, but never again, does not matter how good it would look - it's a stress later to force to buy something just because it expires. #NotCustomerFriendly"
1880," Lol nope, I’m looking for a new computer brand. 
In other word: I’m going to ditch you guys. 🙃
You can pass that along Mr bot."
1882," This is the response.. some creep old 20k wroth laptops are connecting to my external monitors, This literally wasted my 60K , I recommend none to buy dell again.. you taught me a lesson https://t.co/nXWScX851j"
1883,"RT : 🖖 Do you have a touch enabled screen on your system?

#Windows11 is optimized for touch.

Find touch gestures for #Windows h…"
1884, Done
1885,   🙈💩 .... let's see if u can get it over weekend? What  and  says?
1886,There is a problem in windows 10. Automatically restart while using the laptop. I don't know whether it is the laptop brand dell mistake or Microsoft mistake. But i need to solve the problem      https://t.co/9PxQkkVbBf
1887,"     file consumer court case earliest ( NCH Helpline NO ) , they took 40 day to track my order"
1888,"RT : 😤 Very little is as frustrating as computer crashes or hang-ups.

📝 Fortunately, #Dell and #Windows have #ErrorCodes to help…"
1889,"       pls help me I have purchased 1 new laptop vostro series and from the day of purchase it is not working.Even after complaining, no solution is available."
1890,: Terrible company and awful products. Horrible experience with Dell Laptop and after sell customer support.      #boycottdell #FraudAlert    
1892, Followed
1893,"Don't waste your money on this non durable products and they don't care about the customer precious time and money, worst service that I ever seen in my https://t.co/3nE27DtROa  don't buy this products and don't waste your money and time   "
1894, Send me email then ravikishoreca.com
1895,"     I don't think chatting with has provided me with any solution. All they have is a list of phone no.s that don,t seem to be working. Its more or less an automated response that I am receiving now. Kindly connect with Software team. Thanks."
1896, Yup guys have the service I have ever seen
1897,    .  sold defective products to indian customers. #Dellcheated. My worse  experience with .  is a fraud company. https://t.co/g0ethgf7aJ https://t.co/2jfVpYXDjE https://t.co/5xsVYXXZD0
1898,"       PLS EXPLAIN WHAT THIS IS TO ME, this is an complete joke -          https://t.co/4FFGZEdBMo"
1899," Yes all working, however if you had sent an engineer on the next day they could of reset the motherboard and it would not of take a week, accountants dictating policy always ends up with a sub standard service"
1900,    I really need to post an update to that one.
1901," So is there a Secret password I have to use for Support, Please doesn't seem to be it???  https://t.co/X6FJqTlHu5"
1902, 3 days of follow up. 5 hours sitting at a stretch to solve a technical issue with a dell laptop. Still unresolved. However the service is responsive but not effective. Three technicians had taken remote access to the system and even then failed to solve the issue
1903, Ypu can message me now
1905, I HAVE BEEN WAITING FOR YOU LOWLIFE SCAMMER TO SEND ME BACK MY LAPTOP. YOU REFUSED TO DO SO. I MESSAGED 4 DAYS AGO. NO REPLY. WHAT THE FUCK DO I HAVE TO DO FOR YOU TO SEND ME BACK MY LAPTOP. I REFUSED THE QUOTE SO STOP THE NONSENSE.
1906, I've already called your support team twice and you said you couldn't help. Therefore I've lost all of my data. Had to reinstall the whole software. So o don't think u can help me any further
1908,  As dell will not help me I would now like to get things moving by serving Dell with a Letter Before the Court Claim along with supporting documentation. Could you please give me the address or email address where I can serve this letter?
1909, Why private message? Why not public.... Let the user know wht solution you guys ve after sale 
1910,"Just now ,I got the same error message ,after connecting my Laptop to internet.
You told me that this problem is permanently fixed,then why it is happening again &amp; again.

. 
.  
. https://t.co/cPbmuAR0S2"
1911,    Dell product and after sale service is worse. Please do not purchase  products. #Dellcheated. https://t.co/2Nzo7WXfGb
1912, Dell service center waste
1913, just tell me why my computer died 12 hours after my end of warranty e-mail came
1914,". trade-in program is such a scam.😭
Low trade-in value and even lower credit (less than 9%) once they get a hold of your device."
